,DIE_LINKE.txt,FDP.txt,DIE_GRUENEN.txt,AFD.txt,CDU-CSU.txt,SPD.txt
DIE_LINKE.txt,0.9999999999999956,0.19456253650457894,0.32821374458015057,0.08475365762073668,0.22009076855618856,0.32448475016977835
FDP.txt,0.19456253650457894,1.0000000000000002,0.17678706707515351,0.10295741436415848,0.195771758396079,0.18129092611614223
DIE_GRUENEN.txt,0.32821374458015057,0.17678706707515351,0.9999999999999981,0.05970570964845727,0.19453838979627594,0.3381880967853391
AFD.txt,0.08475365762073668,0.10295741436415848,0.05970570964845727,0.9999999999999982,0.07107495813384303,0.0768414303841701
CDU-CSU.txt,0.22009076855618856,0.195771758396079,0.19453838979627594,0.07107495813384303,0.9999999999999989,0.22316821348689145
SPD.txt,0.32448475016977835,0.18129092611614223,0.3381880967853391,0.0768414303841701,0.22316821348689145,1.0000000000000036
