and,10
as,3
boring,2
but,1
demonstration,1
dry,1
end,1
file,1
for,1
how,1
is,1
just,2
mechanics,1
more,10
not,1
oh,1
paint,1
pdf,1
small,1
stuff,1
text,10
the,2
this,2
tutorials,1
typing,1
use,1
virtual,1
watching,1
well,1
yet,1
